storeNumber,countryCode,ownershipTypeCode,latitude,longitude
4578-96122,CA,CO,49.28132,-123.046989
127-168,CA,CO,49.281203,-123.01214
4539-94946,CA,CO,49.218646,-122.956373
74720-96049,CA,LS,49.280453,-123.004454
4466-86440,CA,CO,49.192193,-123.083661
4522-87720,CA,CO,49.271035,-123.087737
18376-180065,CA,CO,49.210581,-123.107045
4920-277757,CA,CO,49.262712,-123.100099
4644-99427,CA,CO,49.235239,-123.115714
185-122,CA,CO,49.254079,-123.114915
22372-152325,CA,CO,49.209513,-123.116531
22863-224507,CA,CO,49.269481,-123.103019
4502-87721,CA,CO,49.282753,-123.085691
4471-87100,CA,CO,49.245158,-123.124849
4692-101458,CA,CO,49.26729,-123.112947
74811-99382,CA,LS,49.248679,-123.126481
4453-82766,CA,CO,49.279802,-122.968315
79644-107081,CA,LS,49.27953,-122.96722
4753-103524,CA,CO,49.260873,-123.125756
4341-1741,CA,CO,49.279885,-123.107221
4599-96885,CA,CO,49.191102,-122.947038
4359-1858,CA,CO,49.273374,-123.120023
53011-270704,CA,LS,49.196483,-123.127307
191-128,CA,CO,49.284439,-123.108513
4213-35,CA,CO,49.27474,-123.122201
4771-104877,CA,CO,49.279886,-123.117872
22139-218106,CA,LS,49.20958,-123.14058
74845-100503,CA,LS,49.500729,-117.283077
5031-147306,CA,LS,49.301473,-117.65703
53553-274193,CA,LS,49.096118,-117.709832
151-119,CA,CO,49.285692,-123.111612
157-286340,CA,CO,49.28463,-123.115107
21730-212025,CA,LS,49.282704,-123.117573
4410-30299,CA,CO,49.282049,-123.118505
4449-79361,CA,CO,49.278913,-123.121215
4474-29355,CA,CO,49.287731,-123.113312
4370-10280,CA,CO,49.284911,-123.11805
4008-106736,CA,LS,49.285043,-123.12061
4890-108884,CA,CO,49.286389,-123.120871
4391-17174,CA,CO,49.287567,-123.119878
25398-237456,CA,LS,49.280135,-123.127242
24612-235544,CA,CO,49.277141,-123.129722
160-112,CA,CO,49.284625,-123.124547
21643-203264,CA,LS,49.285857,-123.124373
4625-98621,CA,CO,49.287841,-123.123753
174-106,CA,CO,49.280353,-123.130861
158-113,CA,CO,49.234725,-123.157586
60058-294299,CA,LS,49.24908,-123.154881
4327-1304,CA,CO,49.263135,-123.13884
58502-292570,CA,CO,49.197518,-123.137828
4591-97339,CA,CO,49.25792,-123.168211
4576-96682,CA,CO,49.272812,-123.147591
74717-97378,CA,LS,49.268637,-123.158486
74182-31601,CA,LS,49.264281,-123.16707
4849-103752,CA,CO,49.191262,-123.129371
121-82,CA,CO,49.246484,-123.185417
166-289786,CA,CO,49.264336,-123.173824
74933-102399,CA,LS,56.730356,-111.426777
57791-289809,CA,CO,56.753417,-111.430784
21144-188664,CA,CO,56.759497,-111.437505
4628-97843,CA,CO,49.692732,-112.891789
74730-97380,CA,LS,49.691998,-112.893388
20581-108547,CA,LS,49.67518,-112.86817
4372-10792,CA,CO,49.698383,-112.837225
49103-265264,CA,LS,49.701619,-112.827776
55870-286782,CA,CO,49.704097,-112.809557
4839-107715,CA,CO,49.677786,-112.80197
57949-286112,CA,CO,49.658762,-112.79228
4674-100799,CA,CO,42.957764,-81.23289
51236-269184,CA,CO,42.942293,-81.22497
4570-95595,CA,CO,42.99042,-81.250971
55387-286050,CA,LS,42.937833,-81.278792
4700-102138,CA,CO,42.937152,-81.281573
4955-129648,CA,CO,42.992317,-81.264866
51926-280106,CA,CO,42.954614,-81.28998
58016-291813,CA,CO,42.98428,-81.290335
21343-165744,CA,LS,43.004408,-81.277745
4822-106553,CA,CO,43.014683,-81.212119
18475-164544,CA,LS,43.008473,-81.276325
63572-297204,CA,LS,43.008707,-81.275918
16210-155886,CA,CO,43.004375,-81.176253
4536-94593,CA,CO,42.97474,-81.320456
15744-159744,CA,CO,43.026119,-81.277417
18277-171664,CA,CO,43.0344,-81.257069
4317-1381,CA,CO,43.028675,-81.280016
67042-301398,CA,LS,43.028074,-81.28219
59602-293817,CA,CO,43.027706,-81.283705
4729-102626,CA,CO,43.01884,-81.310167
4722-103297,CA,CO,43.010287,-81.336779
59371-293582,CA,CO,42.953696,-81.619047
15844-157546,CA,LS,43.066718,-80.797702
59193-293420,CA,CO,43.113689,-80.735758
63621-297911,CA,LS,43.37066,-80.951789
58319-291795,CA,CO,43.190195,-80.36812
15718-159544,CA,CO,43.426616,-80.553103
6019-142105,CA,CO,43.446494,-80.57196
4582-96129,CA,CO,43.415187,-80.514754
4815-107007,CA,CO,43.407285,-80.500347
4807-107185,CA,CO,43.467743,-80.568601
4800-104920,CA,CO,43.130384,-80.285946
26192-209285,CA,LS,43.470429,-80.543269
4733-103130,CA,CO,43.462763,-80.521866
4622-97838,CA,CO,53.504135,-113.614748
6066-148788,CA,CO,53.522681,-113.623189
4331-1859,CA,CO,53.522814,-113.627678
28112-248985,CA,LS,53.51786,-113.640501
5021-147847,CA,LS,53.520903,-113.59201
74842-99498,CA,LS,53.534326,-113.617921
4907-103832,CA,CO,53.494231,-113.668347
4712-102814,CA,CO,53.539588,-113.615484
79611-102933,CA,LS,53.468521,-113.58845
4286-775,CA,CO,53.540009,-113.578775
4479-91365,CA,CO,53.453716,-113.567486
22119-214745,CA,CO,53.51842,-113.520544
16314-168765,CA,LS,53.529882,-113.526825
15628-157391,CA,LS,53.526138,-113.522008
15557-294675,CA,CO,53.485904,-113.515187
74760-97397,CA,LS,53.487202,-113.51281
20542-188767,CA,CO,53.438748,-113.618484
29208-238104,CA,CO,53.546398,-113.528962
74935-102407,CA,LS,53.559551,-113.553617
47083-256668,CA,CO,53.435217,-113.606018
16391-168430,CA,LS,53.434948,-113.599729
23089-214744,CA,CO,53.492522,-113.497264
79591-102936,CA,LS,53.547185,-113.518484
26136-242986,CA,LS,53.54239,-113.508486
4857-108302,CA,CO,53.53903,-113.504387
59119-292273,CA,CO,53.488944,-113.492229
4630-99174,CA,CO,53.4556,-113.515469
19822-199289,CA,LS,53.547027,-113.505073
4837-103833,CA,CO,53.47397,-113.492763
4096-130484,CA,CO,53.542081,-113.495178
4618-98388,CA,CO,53.565808,-113.520879
15390-281086,CA,CO,53.561334,-113.505836
4820-30260,CA,CO,53.445159,-113.491028
74483-96466,CA,LS,53.518898,-113.457199
4931-125724,CA,CO,53.423703,-113.514164
4450-82541,CA,CO,53.599821,-113.559317
65529-299018,CA,CO,53.504525,-113.442284
52379-215265,CA,CO,53.407479,-113.534265
55868-285802,CA,CO,53.589757,-113.492409
4943-120324,CA,CO,53.425572,-113.478051
4519-81741,CA,CO,53.621879,-113.611226
79612-102940,CA,LS,53.539052,-113.42544
16810-170744,CA,CO,53.540824,-113.42412
79595-108551,CA,LS,53.598534,-113.490643
4670-100005,CA,CO,53.45431,-113.429866
4108-139065,CA,CO,53.599852,-113.487435
20081-188768,CA,CO,53.630292,-113.540647
50329-273645,CA,LS,53.424486,-113.424959
28130-215266,CA,CO,53.42432,-113.422188
79600-102408,CA,LS,53.64491,-113.625692
51387-266604,CA,CO,53.627816,-113.49048
56557-288494,CA,CO,53.585333,-113.419216
74500-96848,CA,LS,53.601056,-113.422734
16459-159649,CA,LS,53.647835,-113.576216
4939-128484,CA,CO,53.616139,-113.432408
4995-137685,CA,CO,53.645592,-113.62315
4752-103831,CA,CO,53.654687,-113.630165
47435-247117,CA,CO,53.628328,-113.409505
23363-229224,CA,CO,53.668473,-113.636481
4797-251564,CA,CO,53.477212,-113.36758
17357-167527,CA,CO,53.556127,-113.316972
4853-107841,CA,CO,50.913241,-113.950365
64671-298188,CA,LS,50.91732,-113.959561
51716-276964,CA,LS,50.899892,-113.943913
74471-96065,CA,LS,50.930555,-113.963379
4602-94979,CA,CO,50.932441,-113.970461
27311-246876,CA,LS,50.882996,-113.954328
57030-290950,CA,LS,50.880948,-113.977164
4308-1512,CA,CO,50.951168,-114.001515
16668-165944,CA,CO,50.930925,-114.027894
4099-105511,CA,CO,50.963125,-114.010191
16971-170564,CA,CO,50.875251,-114.036846
4876-107838,CA,CO,50.904633,-114.057499
58168-290801,CA,CO,50.865534,-114.029705
4619-98394,CA,CO,50.914329,-114.073284
79555-106107,CA,LS,50.952701,-114.062223
79566-103261,CA,LS,50.984507,-114.014588
3138-135605,CA,CO,50.953087,-114.064682
4411-9638,CA,CO,50.956597,-114.070098
52698-238102,CA,CO,50.976592,-114.04663
4601-97847,CA,CO,50.983623,-114.041234
4537-95048,CA,CO,50.907097,-114.109015
50324-272365,CA,CO,50.988661,-114.070967
74744-97387,CA,LS,50.94053,-114.119209
4446-79061,CA,CO,50.985415,-114.082555
74746-97383,CA,LS,50.972316,-114.098331
4273-876,CA,CO,50.972863,-114.098068
54359-286116,CA,CO,50.997845,-114.072901
4447-286118,CA,CO,50.99903,-114.074367
53552-272744,CA,CO,51.004856,-114.069839
4280-279985,CA,CO,51.009753,-114.082476
26826-244166,CA,CO,51.039292,-113.909138
4272-1075,CA,CO,51.032595,-114.071717
74853-100964,CA,LS,51.054574,-113.981984
4819-105807,CA,CO,51.040629,-114.065571
72476-4596,CA,LS,51.044907,-114.062846
17310-177744,CA,CO,51.031763,-114.095096
18774-159648,CA,LS,51.044403,-114.065085
57038-290654,CA,LS,51.038314,-114.082557
4413-13201,CA,CO,51.022755,-114.11466
4567-96456,CA,CO,51.052948,-114.040627
4412-48899,CA,CO,51.045174,-114.069324
4875-119885,CA,CO,51.05133,-114.050717
4513-93211,CA,CO,51.046185,-114.068305
74984-102932,CA,LS,51.042402,-114.080418
22865-223125,CA,CO,51.045706,-114.07273
4935-121504,CA,CO,51.048155,-114.067475
19164-169105,CA,CO,51.047001,-113.828351
75976-100261,CA,LS,51.049851,-114.069139
4781-104565,CA,CO,51.014259,-114.140799
53315-271648,CA,CO,51.070585,-113.982603
4658-100562,CA,CO,48.44235,-123.510958
51697-279066,CA,CO,48.438195,-123.512214
4785-104821,CA,CO,48.449034,-123.498915
4422-271544,CA,CO,48.464189,-123.500293
20386-204744,CA,CO,48.46839,-123.428054
4405-29335,CA,CO,48.454665,-123.395681
79781-133528,CA,LS,48.454545,-123.394659
4328-1527,CA,CO,48.432548,-123.381095
25625-240506,CA,CO,48.457784,-123.376859
15971-161531,CA,CO,48.455201,-123.374891
4546-95139,CA,CO,48.446958,-123.372311
4545-95047,CA,CO,48.41561,-123.375132
192-130,CA,CO,48.447143,-123.368786
22059-215547,CA,LS,48.421054,-123.371816
4326-1910,CA,CO,48.426727,-123.367158
56794-282106,CA,LS,48.421922,-123.365432
190-127,CA,CO,48.424081,-123.36216
122-83,CA,CO,48.469259,-123.362869
4376-10281,CA,CO,48.496894,-123.38057
59490-293580,CA,LS,48.427518,-123.355351
132-89,CA,CO,48.415382,-123.356214
4223-178664,CA,CO,48.44577,-123.335145
74865-97799,CA,LS,48.445634,-123.333313
146-291506,CA,CO,48.46033,-123.331978
4786-105193,CA,CO,48.476602,-123.332819
4234-522,CA,CO,48.431531,-123.323691
130-87,CA,CO,48.426705,-123.316385
59075-267926,CA,LS,48.466265,-123.309475
74955-103265,CA,LS,48.64813,-123.402421
4262-779,CA,CO,48.64875,-123.397625
74256-51879,US,LS,48.116035,-123.434818
79652-104215,US,LS,48.105707,-123.379985
74469-95981,CA,LS,48.775301,-123.699736
134-200,CA,CO,48.776621,-123.70134
4847-100916,CA,CO,48.786181,-123.707073
9940-96882,US,CO,48.077861,-123.129862
74255-51779,US,LS,48.080661,-123.117224
70369-128724,CA,LS,48.978777,-123.804352
64668-298098,US,LS,48.286608,-122.661504
3286-290340,US,CO,48.285758,-122.660583
74882-99767,US,LS,48.289247,-122.659017
74267-130085,US,LS,48.108069,-122.782622
13776-105935,US,CO,48.303055,-122.6472
3279-1869,US,CO,48.50783,-122.612832
74770-75586,US,LS,48.512603,-122.611899
4615-98529,CA,CO,49.008045,-123.130408
79432-102666,US,LS,48.032334,-122.758443
74156-31602,CA,LS,49.02336,-123.070147
133-256084,CA,CO,49.023657,-123.069392
48933-263304,CA,CO,49.038726,-123.083613
4673-99704,CA,CO,49.473985,-123.747567
4520-213505,CA,CO,49.406835,-123.530838
4393-22801,CA,CO,49.238336,-124.054481
4987-133207,CA,CO,49.230222,-124.04232
4554-95426,CA,CO,49.205209,-124.005017
4741-100791,CA,CO,49.183317,-123.954633
4910-123407,CA,CO,49.374281,-123.274119
16811-163345,CA,CO,49.164383,-123.933576
79572-107082,CA,LS,49.351045,-123.253214
4989-133209,CA,CO,49.155351,-123.951351
53628-273587,CA,LS,49.157442,-123.967656
51956-270745,CA,LS,49.267316,-123.250019
22373-199293,CA,LS,49.265537,-123.250286
75264-94935,CA,LS,49.262221,-123.249936
66551-300868,CA,LS,49.265811,-123.242743
66552-300867,CA,LS,49.261379,-123.246623
4643-99833,CA,CO,49.318603,-124.300724
57271-291145,CA,LS,49.254698,-123.236519
173-236,CA,CO,49.328477,-123.160776
4571-95427,CA,CO,49.32562,-123.140632
75829-58840,CA,LS,49.372482,-123.098652
4574-96418,CA,CO,49.287266,-123.141526
4924-125024,CA,CO,49.29162,-123.135329
60178-294342,CA,LS,49.285673,-123.139049
79712-107922,CA,LS,49.290781,-123.134746
141-227,CA,CO,49.324014,-123.109906
170-49,CA,CO,49.337693,-123.102494
79607-97796,CA,LS,49.332673,-123.09039
4243-41,CA,CO,49.703512,-123.146096
4631-97848,CA,CO,52.288058,-113.814445
4634-99283,CA,CO,52.289025,-113.838517
79542-102931,CA,LS,52.26345,-113.814083
17770-182188,CA,LS,52.250783,-113.81992
23362-229225,CA,CO,52.242173,-113.809256
4337-1931,CA,CO,52.23923,-113.815232
64636-298641,CA,CO,52.230556,-113.799757
16944-165970,CA,CO,52.209634,-113.816394
79531-103262,CA,LS,52.958587,-113.388419
1549-108548,CA,LS,51.06804,-114.062439
75487-115268,CA,LS,51.0648,-114.090776
4423-63940,CA,CO,51.067269,-114.086352
74832-99496,CA,LS,51.064532,-114.09903
4403-15393,CA,CO,51.041952,-114.139423
74943-103267,CA,LS,49.512628,-115.76288
4894-119405,CA,CO,49.525166,-115.753993
22729-216504,CA,CO,49.514967,-115.058506
4694-102072,CA,CO,44.250407,-76.567311
54984-288775,CA,CO,44.256961,-76.572382
51132-276429,CA,CO,44.257879,-76.55463
65586-284465,CA,LS,44.242934,-76.517733
4892-117884,CA,CO,44.263475,-76.498008
16864-150416,CA,LS,44.228186,-76.497381
4648-99931,CA,CO,44.231474,-76.492635
54789-277446,CA,LS,44.227808,-76.494129
4523-93970,CA,CO,44.231531,-76.482212
66638-300776,CA,LS,44.28314,-76.656465
50879-263645,CA,CO,44.268661,-76.451938
76748-106267,US,LS,43.971611,-75.960281
10609-101494,US,CO,43.976606,-75.946539
66639-300773,CA,LS,44.48928,-75.857757
47127-248044,US,LS,44.043567,-75.807132
28081-243409,CA,CO,44.184266,-77.393938
4358-2079,CA,CO,44.187905,-77.40266
55298-289122,CA,CO,44.908766,-76.265845
53822-286044,CA,CO,44.601928,-75.703309
4919-284906,CA,CO,49.305639,-123.01841
161-190,CA,CO,49.308798,-123.04249
74965-103271,CA,LS,49.31715,-122.970671
21731-200386,CA,LS,49.279902,-122.923949
4563-96073,CA,CO,49.310084,-123.083127
22867-224828,CA,LS,49.278045,-122.912366
4677-101293,CA,CO,50.006895,-110.664939
4900-119884,CA,CO,49.996837,-110.646735
79645-113146,CA,LS,50.033197,-110.68698
61567-294731,CA,CO,50.046751,-110.676509
4687-100789,CA,CO,49.124019,-123.180856
79539-97379,CA,LS,49.149475,-123.182312
125-167,CA,CO,49.138918,-123.138474
178-78,CA,CO,49.154791,-123.158174
72112-2995,CA,LS,49.169674,-123.147117
4426-63922,CA,CO,49.167536,-123.138404
2026-107084,CA,LS,49.170864,-123.141972
163-250,CA,CO,49.172396,-123.135978
55394-284585,CA,LS,49.17594,-123.13067
72416-3788,CA,LS,49.195033,-123.177227
72343-6246,CA,LS,49.195343,-123.182892
3646-142867,CA,LS,49.197153,-123.176637
72346-6249,CA,LS,49.197482,-123.177975
183-142,CA,CO,49.090396,-123.078228
29597-191624,CA,CO,49.041736,-123.085947
4646-98483,CA,CO,43.641282,-79.414767
27933-220484,CA,LS,43.639472,-79.417065
4841-109906,CA,CO,43.639815,-79.419596
48200-252825,CA,LS,43.633591,-79.412375
52585-280626,CA,LS,43.642398,-79.427917
4636-255353,CA,CO,43.643864,-79.401814
63617-286049,CA,LS,43.647654,-79.401586
4637-99042,CA,CO,43.65346,-79.426437
4495-93179,CA,CO,43.648073,-79.396361
22078-206624,CA,CO,43.64011,-79.393277
22368-219071,CA,CO,43.637771,-79.392283
22438-212524,CA,CO,43.647524,-79.392651
27007-240848,CA,LS,43.64233,-79.38995
21891-207467,CA,CO,43.64423,-79.389123
4232-772,CA,CO,43.650006,-79.390993
56473-289530,CA,CO,43.654442,-79.387758
61237-295549,CA,CO,43.658079,-79.391101
23689-232644,CA,CO,43.645042,-79.381912
4524-93176,CA,CO,43.640011,-79.380982
27130-106119,CA,LS,43.642475,-79.380905
75438-106189,CA,LS,43.660852,-79.393761
4518-93219,CA,CO,43.658317,-79.389438
19474-181945,CA,CO,43.647231,-79.380913
3845-145984,CA,LS,43.655515,-79.385423
4225-767,CA,CO,43.657751,-79.387508
21792-214225,CA,CO,43.659559,-79.389792
58770-292993,CA,CO,43.648478,-79.379352
8178-146684,CA,CO,43.655931,-79.38273
4455-84621,CA,CO,43.653249,-79.380409
4300-884,CA,CO,43.649245,-79.378134
18199-184327,CA,LS,43.65201,-79.37913
4270-186347,CA,CO,43.652433,-79.378662
4497-90784,CA,CO,43.65643,-79.380453
4720-103563,CA,CO,43.653465,-79.451594
23325-228024,CA,LS,43.657791,-79.381119
15824-164464,CA,LS,43.65332,-79.377634
58364-290635,CA,LS,43.660837,-79.383063
15631-158804,CA,CO,43.669022,-79.397629
60044-292769,CA,LS,43.671847,-79.420916
63125-295511,CA,LS,43.661796,-79.379767
47988-253946,CA,LS,43.644697,-79.369731
20991-207444,CA,CO,43.66805,-79.388501
22866-225584,CA,CO,43.670039,-79.391614
56315-278012,CA,CO,43.657296,-79.374377
4208-524,CA,CO,43.664982,-79.380505
4402-2830,CA,CO,43.670506,-79.389778
4460-67901,CA,CO,43.670692,-79.386329
7160-149825,CA,LS,43.670863,-79.384492
47561-255989,CA,CO,43.651407,-79.364329
4448-67903,CA,CO,43.671343,-79.380697
4621-95876,CA,CO,48.401994,-89.24117
55936-286696,CA,LS,48.420609,-89.261913
74992-102425,CA,LS,48.381748,-89.279421
57285-291356,CA,CO,48.381044,-89.307677
74993-103264,CA,LS,48.451478,-89.253763
74754-97377,CA,LS,49.115085,-122.671367
4299-1378,CA,CO,49.114578,-122.667239
4577-96689,CA,CO,49.10642,-122.662602
17772-182189,CA,LS,49.106017,-122.656428
4558-95730,CA,CO,49.132469,-122.667899
4481-89662,CA,CO,49.102067,-122.645704
74461-95602,CA,LS,49.102425,-122.64456
4620-97785,CA,CO,49.12474,-122.70286
58093-285570,CA,CO,49.096168,-122.624234
139-24,CA,CO,49.104475,-122.725273
4721-103479,CA,CO,49.076208,-122.668946
4775-103544,CA,CO,49.120181,-122.733603
17256-103543,CA,CO,49.105643,-122.738724
4726-101459,CA,CO,49.160246,-122.667161
4713-100741,CA,CO,49.164478,-122.664825
4231-39,CA,CO,49.162552,-122.635928
4105-119524,CA,CO,49.158321,-122.780644
4783-100748,CA,CO,49.104821,-122.802203
74758-97376,CA,LS,49.163661,-122.800641
175-242,CA,CO,49.164659,-122.800871
18290-186230,CA,CO,49.048271,-122.78314
52925-281393,CA,CO,49.044823,-122.778669
4406-29575,CA,CO,49.057962,-122.801921
195-954,CA,CO,49.220075,-122.656956
74757-97374,CA,LS,49.046672,-122.796682
4596-97669,CA,CO,49.061253,-122.812352
4811-104761,CA,CO,49.19863,-122.779591
4468-84041,CA,CO,49.187311,-122.800637
4473-190624,CA,CO,49.190083,-122.80325
147-19,CA,CO,49.217338,-122.591839
144-16,CA,CO,49.136954,-122.844293
4269-1257,CA,CO,49.229739,-122.690021
4529-94428,CA,CO,49.220751,-122.594796
194-140,CA,CO,49.033409,-122.800823
62606-296718,CA,LS,49.032034,-122.80269
22435-204730,CA,CO,49.177431,-122.84224
54052-285605,CA,CO,49.060121,-122.494498
4727-103669,CA,CO,49.220526,-122.557314
54612-286625,US,CO,48.995774,-122.751483
21565-204745,CA,CO,49.182922,-122.84441
4255-961,CA,CO,49.191074,-122.844534
4941-104025,CA,CO,49.187106,-122.849247
27291-246105,CA,CO,49.241583,-122.761726
4715-101540,CA,CO,49.176901,-122.866662
4483-88804,CA,CO,49.120562,-122.891201
79646-108553,CA,LS,49.119967,-122.892129
120-171,CA,CO,49.134673,-122.891818
18235-152330,CA,CO,49.254383,-122.738016
20322-198464,CA,CO,49.057891,-122.459376
142-25,CA,CO,49.032374,-122.866945
74830-100386,CA,LS,53.694133,-113.211117
5039-149606,CA,CO,53.694799,-113.217428
58873-292713,CA,CO,53.681406,-113.241976
18977-185484,CA,CO,53.566504,-113.273409
57236-289747,CA,CO,53.563443,-113.294369
4362-5763,CA,CO,53.541551,-113.308514
51717-276963,CA,LS,53.530261,-113.295505
16768-154344,CA,CO,53.512364,-113.314667
4647-99935,CA,CO,43.476361,-80.525197
5009-154021,CA,LS,43.473626,-80.52912
63620-297895,CA,LS,43.497082,-80.524658
55383-289245,CA,CO,43.499457,-80.527689
47563-258408,CA,CO,43.499977,-80.530837
58013-289217,CA,CO,43.497953,-80.550523
59617-293838,CA,CO,43.465425,-80.4597
60185-294411,CA,LS,43.450304,-80.446022
4762-245326,CA,CO,43.420241,-80.446667
4338-291134,CA,CO,43.407468,-80.393236
4097-139548,CA,CO,43.401178,-80.325269
57951-291945,CA,CO,43.411751,-80.309784
60048-292780,CA,LS,43.522682,-80.288542
4886-107868,CA,CO,43.374232,-80.318182
19587-177724,CA,LS,43.435073,-80.246216
63657-298073,CA,LS,43.432998,-80.245126
63623-297894,CA,LS,43.356294,-80.288035
4288-1222,CA,CO,43.518323,-80.237491
22642-222004,CA,CO,43.540218,-80.244056
59523-293622,CA,CO,43.520565,-80.235238
47247-256549,CA,LS,43.521362,-80.233635
27779-242428,CA,LS,43.534849,-80.231764
24142-223752,CA,LS,43.531376,-80.227623
5033-151647,CA,LS,43.530779,-80.226233
4747-104225,CA,CO,43.499646,-80.190416
50436-274185,CA,LS,43.500252,-80.189247
56560-290457,CA,CO,43.69584,-80.365801
67046-301549,CA,LS,43.181318,-80.279102
52381-280365,CA,CO,43.170342,-80.24628
53702-274207,CA,CO,43.154887,-80.239069
4584-96820,CA,CO,43.523159,-79.899373
58591-291969,CA,CO,43.49556,-79.896316
4901-113505,CA,CO,43.198042,-80.015974
15722-155290,CA,CO,43.266189,-79.955937
4979-133665,CA,CO,43.318477,-79.911628
16903-173366,CA,LS,43.537142,-79.872086
49241-265204,CA,LS,43.245098,-79.948967
4833-107475,CA,CO,43.527264,-79.866158
74844-96803,CA,LS,49.139627,-121.963179
4443-296866,CA,CO,49.141238,-121.962722
57874-288957,CA,CO,49.141986,-121.957466
56056-286472,CA,CO,49.154837,-121.962109
4840-238618,CA,CO,49.168063,-121.958149
26373-289077,CA,CO,49.103652,-121.962282
58418-292069,CA,CO,49.089365,-122.120993
50687-274906,CA,CO,49.041129,-122.220202
4442-78640,CA,CO,49.036479,-122.268083
26135-243089,CA,LS,49.039446,-122.270803
4661-99980,CA,CO,49.027993,-122.265802
57820-291408,CA,CO,49.1292,-122.322633
27105-246044,CA,CO,49.1333,-122.328696
1633-104763,CA,CO,49.049849,-122.311191
70080-103268,CA,LS,49.036926,-122.311545
177-239,CA,CO,49.05106,-122.324631
63281-291904,CA,CO,49.05133,-122.333574
58464-291618,CA,CO,49.054312,-122.371611
4623-98618,CA,CO,49.061616,-122.38093
59431-291605,CA,CO,49.163316,-122.406087
13422-103654,US,CO,48.934273,-122.484613
79585-104972,US,LS,48.934342,-122.487309
54123-281406,CA,CO,49.375212,-121.429894
354-280971,US,CO,48.798046,-122.486572
23339-229084,US,LS,48.774454,-122.458501
321-153984,US,CO,48.772326,-122.460877
9378-94210,US,CO,48.78937,-122.508772
55354-288707,US,LS,48.843368,-122.580227
22386-78901,US,LS,48.788865,-122.511101
4590-97211,CA,CO,53.910924,-122.782935
4419-58659,CA,CO,53.91949,-122.783304
